"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"N703-11","USD","N703-11-0","Term. Sto. Amaro","0","63383"
"N703-11","USD","N703-11-1","Term. Jd. âNgela","1","63384"
"N704-11","USD","N704-11-0","Term. Sto. Amaro","0","63385"
"N704-11","USD","N704-11-1","Term. Capelinha","1","63386"
"N705-11","USD","N705-11-0","Term. Pinheiros","0","63393"
"N705-11","USD","N705-11-1","Term. Sto. Amaro","1","63394"
"N706-11","USD","N706-11-0","Term. Pinheiros","0","57518"
"N706-11","USD","N706-11-1","Term. Campo Limpo","1","68397"
"N731-11","USD","N731-11-0","Term. Sto. Amaro","0","62242"
"N731-11","USD","N731-11-1","Term. Capelinha","1","70948"
"N732-11","USD","N732-11-0","Term. Jd. Jacira","0","51990"
"N733-11","USD","N733-11-0","Vl. Gilda","0","60610"
"N734-11","USD","N734-11-0","Valo Velho","0","59619"
"N735-11","USD","N735-11-0","Jd. Guarujá","0","61953"
"N736-11","USD","N736-11-0","Jd. Horizonte Azul","0","62540"
"N737-11","USD","N737-11-0","Pq. Do Lago","0","59768"
"N738-11","USD","N738-11-0","Pq. Do Lago","0","59770"
"N739-11","USD","N739-11-0","Jd. Universal","0","51954"
"N740-11","USD","N740-11-0","Jd. Riviera","0","70688"
"N741-11","USD","N741-11-0","Valo Velho","0","59616"
"N742-11","USD","N742-11-0","Term. Pinheiros","0","62503"
"N742-11","USD","N742-11-1","Term. João Dias","1","62504"
"N743-11","USD","N743-11-0","Jd. Planalto","0","62512"
"N744-11","USD","N744-11-0","Jd. Vaz De Lima","0","71212"
"N745-11","USD","N745-11-0","Term. Campo Limpo","0","59621"
"N745-11","USD","N745-11-1","Term. Capelinha","1","59622"
"N746-11","USD","N746-11-0","Jd. Irene","0","59154"
"N801-11","USD","N801-11-0","Term. Pq. D. Pedro Ii","0","64004"
"N801-11","USD","N801-11-1","Metrô Butantã","1","70876"
"N802-11","USD","N802-11-0","Term. Pq. D. Pedro Ii","0","60285"
"N802-11","USD","N802-11-1","Term. Pinheiros","1","60286"
"N831-11","USD","N831-11-0","Pq. Da Lapa","0","71906"
"N832-11","USD","N832-11-0","Pq. Continental","0","71908"
"N833-11","USD","N833-11-0","Ceasa","0","59560"
"N834-11","USD","N834-11-0","Term. Pinheiros","0","71907"
"N835-11","USD","N835-11-0","Jd. João Xxiii","0","61954"
"N836-11","USD","N836-11-0","Pq. Continental","0","65032"
"N837-11","USD","N837-11-0","Cdhu Butantã","0","62534"
"N838-11","USD","N838-11-0","Cptm Leopoldina","0","52072"
"N839-11","USD","N839-11-0","Metrô Vl. Mariana","0","63767"
"N840-11","USD","N840-11-0","Sta. Cecília","0","52135"
"N841-11","USD","N841-11-0","Sta. Cecília","0","68304"
"N842-11","USD","N842-11-0","Cohab Raposo Tavares","0","71968"
"N843-11","USD","N843-11-0","Pq. Arariba","0","62557"
